,,,-00.001021000000,-106.00000,
,,,-00.001020000000,-106.00000,
,,,-00.001019000000,-106.00000,
,,,-00.001018000000,-106.00000,
,,,-00.001017000000,-106.00000,
,,,-00.001016000000,-106.00000,
,,,-00.001015000000,-106.00000,
,,,-00.001014000000,-106.00000,
,,,-00.001013000000,-106.00000,
,,,-00.001012000000,-106.00000,
,,,-00.001011000000,-106.00000,
,,,-00.001010000000,-106.00000,
,,,-00.001009000000,-106.00000,
,,,-00.001008000000,-106.00000,
,,,-00.001007000000,-106.00000,
,,,-00.001006000000,-106.00000,
,,,-00.001005000000,-106.00000,
,,,-00.001004000000,-106.00000,
,,,-00.001003000000,-106.00000,
,,,-00.001002000000, -84.00000,
,,,-00.001001000000, 102.00000,
,,,-00.001000000000, 110.00000,
,,,-00.000999000000, 106.00000,
,,,-00.000998000000, 108.00000,
,,,-00.000997000000, 108.00000,
,,,-00.000996000000, 108.00000,
,,,-00.000995000000, 108.00000,
,,,-00.000994000000, 108.00000,
,,,-00.000993000000, 108.00000,
,,,-00.000992000000, 108.00000,
,,,-00.000991000000, 108.00000,
,,,-00.000990000000, 108.00000,
,,,-00.000989000000, 110.00000,
,,,-00.000988000000, 108.00000,
,,,-00.000987000000, 108.00000,
,,,-00.000986000000, 108.00000,
,,,-00.000985000000, 110.00000,
,,,-00.000984000000, 108.00000,
,,,-00.000983000000, 108.00000,
,,,-00.000982000000, 108.00000,
,,,-00.000981000000, 108.00000,
,,,-00.000980000000, 108.00000,
,,,-00.000979000000, 108.00000,
,,,-00.000978000000, 108.00000,
,,,-00.000977000000, 108.00000,
,,,-00.000976000000, 110.00000,
,,,-00.000975000000, 108.00000,
,,,-00.000974000000, 108.00000,
,,,-00.000973000000, 110.00000,
,,,-00.000972000000, 108.00000,
,,,-00.000971000000, 108.00000,
,,,-00.000970000000, 108.00000,
,,,-00.000969000000, 108.00000,
,,,-00.000968000000, 108.00000,
,,,-00.000967000000, 108.00000,
,,,-00.000966000000, 108.00000,
,,,-00.000965000000, 108.00000,
,,,-00.000964000000, 108.00000,
,,,-00.000963000000, 108.00000,
,,,-00.000962000000, 108.00000,
,,,-00.000961000000, 108.00000,
,,,-00.000960000000, 110.00000,
,,,-00.000959000000, 108.00000,
,,,-00.000958000000, 108.00000,
,,,-00.000957000000, 108.00000,
,,,-00.000956000000, 108.00000,
,,,-00.000955000000, 108.00000,
,,,-00.000954000000, 110.00000,
,,,-00.000953000000, 108.00000,
,,,-00.000952000000, 110.00000,
,,,-00.000951000000, 108.00000,
,,,-00.000950000000, 108.00000,
,,,-00.000949000000, 108.00000,
,,,-00.000948000000, 110.00000,
,,,-00.000947000000, 108.00000,
,,,-00.000946000000, 108.00000,
,,,-00.000945000000, 108.00000,
,,,-00.000944000000, 108.00000,
,,,-00.000943000000, 108.00000,
,,,-00.000942000000, 108.00000,
,,,-00.000941000000, 108.00000,
,,,-00.000940000000, 108.00000,
,,,-00.000939000000, 108.00000,
,,,-00.000938000000, 108.00000,
,,,-00.000937000000, 108.00000,
,,,-00.000936000000, 108.00000,
,,,-00.000935000000, 108.00000,
,,,-00.000934000000, 108.00000,
,,,-00.000933000000, 108.00000,
,,,-00.000932000000, 108.00000,
,,,-00.000931000000, 108.00000,
,,,-00.000930000000, 108.00000,
,,,-00.000929000000, 110.00000,
,,,-00.000928000000, 108.00000,
,,,-00.000927000000, 108.00000,
,,,-00.000926000000, 110.00000,
,,,-00.000925000000, 108.00000,
,,,-00.000924000000, 108.00000,
,,,-00.000923000000, 108.00000,
,,,-00.000922000000, 108.00000,
,,,-00.000921000000, 108.00000,
,,,-00.000920000000, 108.00000,
,,,-00.000919000000, 108.00000,
,,,-00.000918000000, 108.00000,
,,,-00.000917000000, 108.00000,
,,,-00.000916000000, 110.00000,
,,,-00.000915000000, 108.00000,
,,,-00.000914000000, 110.00000,
,,,-00.000913000000, 108.00000,
,,,-00.000912000000, 108.00000,
,,,-00.000911000000, 108.00000,
,,,-00.000910000000, 108.00000,
,,,-00.000909000000, 110.00000,
,,,-00.000908000000, 108.00000,
,,,-00.000907000000, 110.00000,
,,,-00.000906000000, 108.00000,
,,,-00.000905000000, 110.00000,
,,,-00.000904000000, 110.00000,
,,,-00.000903000000, 108.00000,
,,,-00.000902000000, 110.00000,
,,,-00.000901000000, 108.00000,
,,,-00.000900000000, 110.00000,
,,,-00.000899000000, 108.00000,
,,,-00.000898000000, 108.00000,
,,,-00.000897000000, 108.00000,
,,,-00.000896000000, 108.00000,
,,,-00.000895000000, 108.00000,
,,,-00.000894000000, 108.00000,
,,,-00.000893000000, 108.00000,
,,,-00.000892000000, 110.00000,
,,,-00.000891000000, 108.00000,
,,,-00.000890000000, 108.00000,
,,,-00.000889000000, 110.00000,
,,,-00.000888000000, 108.00000,
,,,-00.000887000000, 108.00000,
,,,-00.000886000000, 108.00000,
,,,-00.000885000000, 108.00000,
,,,-00.000884000000, 108.00000,
,,,-00.000883000000, 110.00000,
,,,-00.000882000000, 108.00000,
,,,-00.000881000000, 110.00000,
,,,-00.000880000000, 108.00000,
,,,-00.000879000000, 108.00000,
,,,-00.000878000000, 108.00000,
,,,-00.000877000000, 108.00000,
,,,-00.000876000000, 108.00000,
,,,-00.000875000000, 108.00000,
,,,-00.000874000000, 108.00000,
,,,-00.000873000000, 108.00000,
,,,-00.000872000000, 108.00000,
,,,-00.000871000000, 110.00000,
,,,-00.000870000000, 108.00000,
,,,-00.000869000000, 108.00000,
,,,-00.000868000000, 108.00000,
,,,-00.000867000000, 108.00000,
,,,-00.000866000000, 108.00000,
,,,-00.000865000000, 108.00000,
,,,-00.000864000000, 108.00000,
,,,-00.000863000000, 108.00000,
,,,-00.000862000000, 108.00000,
,,,-00.000861000000, 108.00000,
,,,-00.000860000000, 108.00000,
,,,-00.000859000000, 108.00000,
,,,-00.000858000000, 108.00000,
,,,-00.000857000000, 108.00000,
,,,-00.000856000000, 108.00000,
,,,-00.000855000000, 108.00000,
,,,-00.000854000000, 108.00000,
,,,-00.000853000000, 108.00000,
,,,-00.000852000000, 108.00000,
,,,-00.000851000000, 108.00000,
,,,-00.000850000000, 108.00000,
,,,-00.000849000000, 108.00000,
,,,-00.000848000000, 110.00000,
,,,-00.000847000000, 108.00000,
,,,-00.000846000000, 108.00000,
,,,-00.000845000000, 108.00000,
,,,-00.000844000000, 108.00000,
,,,-00.000843000000, 108.00000,
,,,-00.000842000000, 108.00000,
,,,-00.000841000000, 108.00000,
,,,-00.000840000000, 108.00000,
,,,-00.000839000000, 108.00000,
,,,-00.000838000000, 108.00000,
,,,-00.000837000000, 110.00000,
,,,-00.000836000000, 108.00000,
,,,-00.000835000000, 106.00000,
,,,-00.000834000000, 104.00000,
,,,-00.000833000000, 104.00000,
,,,-00.000832000000, 102.00000,
,,,-00.000831000000, 102.00000,
,,,-00.000830000000, 102.00000,
,,,-00.000829000000, 100.00000,
,,,-00.000828000000, 100.00000,
,,,-00.000827000000,  98.00000,
,,,-00.000826000000, 100.00000,
,,,-00.000825000000,  98.00000,
,,,-00.000824000000,  98.00000,
,,,-00.000823000000,  96.00000,
,,,-00.000822000000,  96.00000,
,,,-00.000821000000,  96.00000,
,,,-00.000820000000,  94.00000,
,,,-00.000819000000,  96.00000,
,,,-00.000818000000,  94.00000,
,,,-00.000817000000,  92.00000,
,,,-00.000816000000,  92.00000,
,,,-00.000815000000,  92.00000,
,,,-00.000814000000,  90.00000,
,,,-00.000813000000,  90.00000,
,,,-00.000812000000,  90.00000,
,,,-00.000811000000,  88.00000,
,,,-00.000810000000,  86.00000,
,,,-00.000809000000,  86.00000,
,,,-00.000808000000,  84.00000,
,,,-00.000807000000,  86.00000,
,,,-00.000806000000,  84.00000,
,,,-00.000805000000,  84.00000,
,,,-00.000804000000,  82.00000,
,,,-00.000803000000,  82.00000,
,,,-00.000802000000,  82.00000,
,,,-00.000801000000,  80.00000,
,,,-00.000800000000,  80.00000,
,,,-00.000799000000,  80.00000,
,,,-00.000798000000,  78.00000,
,,,-00.000797000000,  78.00000,
,,,-00.000796000000,  76.00000,
,,,-00.000795000000,  76.00000,
,,,-00.000794000000,  76.00000,
,,,-00.000793000000,  74.00000,
,,,-00.000792000000,  74.00000,
,,,-00.000791000000,  72.00000,
,,,-00.000790000000,  72.00000,
,,,-00.000789000000,  70.00000,
,,,-00.000788000000,  70.00000,
,,,-00.000787000000,  70.00000,
,,,-00.000786000000,  68.00000,
,,,-00.000785000000,  68.00000,
,,,-00.000784000000,  66.00000,
,,,-00.000783000000,  66.00000,
,,,-00.000782000000,  64.00000,
,,,-00.000781000000,  64.00000,
,,,-00.000780000000,  64.00000,
,,,-00.000779000000,  62.00000,
,,,-00.000778000000,  62.00000,
,,,-00.000777000000,  60.00000,
,,,-00.000776000000,  60.00000,
,,,-00.000775000000,  60.00000,
,,,-00.000774000000,  58.00000,
,,,-00.000773000000,  58.00000,
,,,-00.000772000000,  56.00000,
,,,-00.000771000000,  56.00000,
,,,-00.000770000000,  54.00000,
,,,-00.000769000000,  54.00000,
,,,-00.000768000000,  52.00000,
,,,-00.000767000000,  52.00000,
,,,-00.000766000000,  52.00000,
,,,-00.000765000000,  50.00000,
,,,-00.000764000000,  50.00000,
,,,-00.000763000000,  48.00000,
,,,-00.000762000000,  48.00000,
,,,-00.000761000000,  48.00000,
,,,-00.000760000000,  46.00000,
,,,-00.000759000000,  46.00000,
,,,-00.000758000000,  46.00000,
,,,-00.000757000000,  44.00000,
,,,-00.000756000000,  42.00000,
,,,-00.000755000000,  42.00000,
,,,-00.000754000000,  40.00000,
,,,-00.000753000000,  40.00000,
,,,-00.000752000000,  40.00000,
,,,-00.000751000000,  38.00000,
,,,-00.000750000000,  38.00000,
,,,-00.000749000000,  36.00000,
,,,-00.000748000000,  36.00000,
,,,-00.000747000000,  34.00000,
,,,-00.000746000000,  34.00000,
,,,-00.000745000000,  34.00000,
,,,-00.000744000000,  32.00000,
,,,-00.000743000000,  30.00000,
,,,-00.000742000000,  30.00000,
,,,-00.000741000000,  30.00000,
,,,-00.000740000000,  28.00000,
,,,-00.000739000000,  26.00000,
,,,-00.000738000000,  26.00000,
,,,-00.000737000000,  26.00000,
,,,-00.000736000000,  24.00000,
,,,-00.000735000000,  24.00000,
,,,-00.000734000000,  22.00000,
,,,-00.000733000000,  22.00000,
,,,-00.000732000000,  20.00000,
,,,-00.000731000000,  20.00000,
,,,-00.000730000000,  20.00000,
,,,-00.000729000000,  18.00000,
,,,-00.000728000000,  16.00000,
,,,-00.000727000000,  16.00000,
,,,-00.000726000000,  16.00000,
,,,-00.000725000000,  14.00000,
,,,-00.000724000000,  14.00000,
,,,-00.000723000000,  12.00000,
,,,-00.000722000000,  12.00000,
,,,-00.000721000000,  12.00000,
,,,-00.000720000000,  10.00000,
,,,-00.000719000000,  10.00000,
,,,-00.000718000000,   8.00000,
,,,-00.000717000000,   8.00000,
,,,-00.000716000000,   6.00000,
,,,-00.000715000000,   6.00000,
,,,-00.000714000000,   4.00000,
,,,-00.000713000000,   4.00000,
,,,-00.000712000000,   2.00000,
,,,-00.000711000000,   2.00000,
,,,-00.000710000000,   0.00000,
,,,-00.000709000000,   0.00000,
,,,-00.000708000000,  -2.00000,
,,,-00.000707000000,  -2.00000,
,,,-00.000706000000,  -2.00000,
,,,-00.000705000000,  -4.00000,
,,,-00.000704000000,  -6.00000,
,,,-00.000703000000,  -6.00000,
,,,-00.000702000000,  -6.00000,
,,,-00.000701000000,  -8.00000,
,,,-00.000700000000,  -8.00000,
,,,-00.000699000000, -10.00000,
,,,-00.000698000000, -12.00000,
,,,-00.000697000000, -12.00000,
,,,-00.000696000000, -12.00000,
,,,-00.000695000000, -14.00000,
,,,-00.000694000000, -14.00000,
,,,-00.000693000000, -16.00000,
,,,-00.000692000000, -16.00000,
,,,-00.000691000000, -18.00000,
,,,-00.000690000000, -18.00000,
,,,-00.000689000000, -20.00000,
,,,-00.000688000000, -20.00000,
,,,-00.000687000000, -20.00000,
,,,-00.000686000000, -22.00000,
,,,-00.000685000000, -22.00000,
,,,-00.000684000000, -24.00000,
,,,-00.000683000000, -24.00000,
,,,-00.000682000000, -26.00000,
,,,-00.000681000000, -26.00000,
,,,-00.000680000000, -26.00000,
,,,-00.000679000000, -28.00000,
,,,-00.000678000000, -30.00000,
,,,-00.000677000000, -30.00000,
,,,-00.000676000000, -30.00000,
,,,-00.000675000000, -30.00000,
,,,-00.000674000000, -32.00000,
,,,-00.000673000000, -34.00000,
,,,-00.000672000000, -34.00000,
,,,-00.000671000000, -36.00000,
,,,-00.000670000000, -36.00000,
,,,-00.000669000000, -38.00000,
,,,-00.000668000000, -38.00000,
,,,-00.000667000000, -40.00000,
,,,-00.000666000000, -40.00000,
,,,-00.000665000000, -40.00000,
,,,-00.000664000000, -42.00000,
,,,-00.000663000000, -44.00000,
,,,-00.000662000000, -42.00000,
,,,-00.000661000000, -44.00000,
,,,-00.000660000000, -46.00000,
,,,-00.000659000000, -46.00000,
,,,-00.000658000000, -46.00000,
,,,-00.000657000000, -48.00000,
,,,-00.000656000000, -50.00000,
,,,-00.000655000000, -50.00000,
,,,-00.000654000000, -50.00000,
,,,-00.000653000000, -52.00000,
,,,-00.000652000000, -52.00000,
,,,-00.000651000000, -54.00000,
,,,-00.000650000000, -54.00000,
,,,-00.000649000000, -54.00000,
,,,-00.000648000000, -56.00000,
,,,-00.000647000000, -56.00000,
,,,-00.000646000000, -56.00000,
,,,-00.000645000000, -58.00000,
,,,-00.000644000000, -58.00000,
,,,-00.000643000000, -60.00000,
,,,-00.000642000000, -60.00000,
,,,-00.000641000000, -62.00000,
,,,-00.000640000000, -62.00000,
,,,-00.000639000000, -64.00000,
,,,-00.000638000000, -64.00000,
,,,-00.000637000000, -66.00000,
,,,-00.000636000000, -66.00000,
,,,-00.000635000000, -66.00000,
,,,-00.000634000000, -66.00000,
,,,-00.000633000000, -68.00000,
,,,-00.000632000000, -68.00000,
,,,-00.000631000000, -70.00000,
,,,-00.000630000000, -70.00000,
,,,-00.000629000000, -72.00000,
,,,-00.000628000000, -72.00000,
,,,-00.000627000000, -74.00000,
,,,-00.000626000000, -74.00000,
,,,-00.000625000000, -74.00000,
,,,-00.000624000000, -76.00000,
,,,-00.000623000000, -78.00000,
,,,-00.000622000000, -76.00000,
,,,-00.000621000000, -78.00000,
,,,-00.000620000000, -78.00000,
,,,-00.000619000000, -80.00000,
,,,-00.000618000000, -80.00000,
,,,-00.000617000000, -82.00000,
,,,-00.000616000000, -82.00000,
,,,-00.000615000000, -82.00000,
,,,-00.000614000000, -82.00000,
,,,-00.000613000000, -84.00000,
,,,-00.000612000000, -86.00000,
,,,-00.000611000000, -86.00000,
,,,-00.000610000000, -86.00000,
,,,-00.000609000000, -88.00000,
,,,-00.000608000000, -88.00000,
,,,-00.000607000000, -88.00000,
,,,-00.000606000000, -90.00000,
,,,-00.000605000000, -90.00000,
,,,-00.000604000000, -90.00000,
,,,-00.000603000000, -92.00000,
,,,-00.000602000000, -92.00000,
,,,-00.000601000000, -92.00000,
,,,-00.000600000000, -94.00000,
,,,-00.000599000000, -94.00000,
,,,-00.000598000000, -94.00000,
,,,-00.000597000000, -96.00000,
,,,-00.000596000000, -96.00000,
,,,-00.000595000000, -98.00000,
,,,-00.000594000000, -98.00000,
,,,-00.000593000000, -98.00000,
,,,-00.000592000000,-100.00000,
,,,-00.000591000000,-100.00000,
,,,-00.000590000000,-100.00000,
,,,-00.000589000000,-100.00000,
,,,-00.000588000000,-102.00000,
,,,-00.000587000000,-102.00000,
,,,-00.000586000000,-102.00000,
,,,-00.000585000000,-104.00000,
,,,-00.000584000000,-104.00000,
,,,-00.000583000000,-106.00000,
,,,-00.000582000000,-106.00000,
,,,-00.000581000000,-106.00000,
,,,-00.000580000000,-106.00000,
,,,-00.000579000000,-106.00000,
,,,-00.000578000000,-106.00000,
,,,-00.000577000000,-106.00000,
,,,-00.000576000000,-106.00000,
,,,-00.000575000000,-106.00000,
,,,-00.000574000000,-106.00000,
,,,-00.000573000000,-106.00000,
,,,-00.000572000000,-106.00000,
,,,-00.000571000000,-106.00000,
,,,-00.000570000000,-106.00000,
,,,-00.000569000000,-106.00000,
,,,-00.000568000000,-106.00000,
,,,-00.000567000000,-106.00000,
,,,-00.000566000000,-106.00000,
,,,-00.000565000000,-106.00000,
,,,-00.000564000000,-106.00000,
,,,-00.000563000000,-106.00000,
,,,-00.000562000000,-106.00000,
,,,-00.000561000000,-106.00000,
,,,-00.000560000000,-106.00000,
,,,-00.000559000000,-106.00000,
,,,-00.000558000000,-106.00000,
,,,-00.000557000000,-106.00000,
,,,-00.000556000000,-106.00000,
,,,-00.000555000000,-106.00000,
,,,-00.000554000000,-106.00000,
,,,-00.000553000000,-106.00000,
,,,-00.000552000000,-106.00000,
,,,-00.000551000000,-106.00000,
,,,-00.000550000000,-106.00000,
,,,-00.000549000000,-106.00000,
,,,-00.000548000000,-106.00000,
,,,-00.000547000000,-106.00000,
,,,-00.000546000000,-106.00000,
,,,-00.000545000000,-106.00000,
,,,-00.000544000000,-106.00000,
,,,-00.000543000000,-106.00000,
,,,-00.000542000000,-106.00000,
,,,-00.000541000000,-106.00000,
,,,-00.000540000000,-106.00000,
,,,-00.000539000000,-106.00000,
,,,-00.000538000000,-106.00000,
,,,-00.000537000000,-106.00000,
,,,-00.000536000000,-106.00000,
,,,-00.000535000000,-106.00000,
,,,-00.000534000000,-106.00000,
,,,-00.000533000000,-106.00000,
,,,-00.000532000000,-106.00000,
,,,-00.000531000000,-106.00000,
,,,-00.000530000000,-106.00000,
,,,-00.000529000000,-106.00000,
,,,-00.000528000000,-106.00000,
,,,-00.000527000000,-106.00000,
,,,-00.000526000000,-106.00000,
,,,-00.000525000000,-106.00000,
,,,-00.000524000000,-106.00000,
,,,-00.000523000000,-106.00000,
,,,-00.000522000000,-106.00000,
,,,-00.000521000000,-106.00000,
,,,-00.000520000000,-106.00000,
,,,-00.000519000000,-106.00000,
,,,-00.000518000000,-108.00000,
,,,-00.000517000000,-106.00000,
,,,-00.000516000000,-106.00000,
,,,-00.000515000000,-106.00000,
,,,-00.000514000000,-106.00000,
,,,-00.000513000000,-106.00000,
,,,-00.000512000000,-106.00000,
,,,-00.000511000000,-106.00000,
,,,-00.000510000000,-106.00000,
,,,-00.000509000000,-106.00000,
,,,-00.000508000000,-106.00000,
,,,-00.000507000000,-106.00000,
,,,-00.000506000000,-108.00000,
,,,-00.000505000000,-106.00000,
,,,-00.000504000000,-106.00000,
,,,-00.000503000000,-106.00000,
,,,-00.000502000000,-106.00000,
,,,-00.000501000000, -42.00000,
,,,-00.000500000000, 110.00000,
,,,-00.000499000000, 108.00000,
,,,-00.000498000000, 106.00000,
,,,-00.000497000000, 106.00000,
,,,-00.000496000000, 108.00000,
,,,-00.000495000000, 106.00000,
,,,-00.000494000000, 108.00000,
,,,-00.000493000000, 108.00000,
,,,-00.000492000000, 108.00000,
,,,-00.000491000000, 108.00000,
,,,-00.000490000000, 108.00000,
,,,-00.000489000000, 108.00000,
,,,-00.000488000000, 108.00000,
,,,-00.000487000000, 108.00000,
,,,-00.000486000000, 108.00000,
,,,-00.000485000000, 108.00000,
