Record Length,2.500000e+03,,  -0.001250000000,  66.00000,
Sample Interval,1.000000e-06,,  -0.001249000000,  66.00000,
Trigger Point,1.250000000000e+03,,  -0.001248000000,  66.00000,
,,,  -0.001247000000,  66.00000,
,,,  -0.001246000000,  68.00000,
,,,  -0.001245000000,  68.00000,
Source,CH1,,  -0.001244000000,  68.00000,
Vertical Units,V,,  -0.001243000000,  70.00000,
Vertical Scale,5.000000e+01,,  -0.001242000000,  70.00000,
Vertical Offset,0.000000e+00,,  -0.001241000000,  70.00000,
Horizontal Units,s,,  -0.001240000000,  72.00000,
Horizontal Scale,2.500000e-04,,  -0.001239000000,  72.00000,
Pt Fmt,Y,,  -0.001238000000,  74.00000,
Yzero,0.000000e+00,,  -0.001237000000,  74.00000,
Probe Atten,1.000000e+01,,  -0.001236000000,  76.00000,
Model Number,TDS1001B,,  -0.001235000000,  76.00000,
Serial Number,C051193,,  -0.001234000000,  76.00000,
Firmware Version,FV:v22.01,,  -0.001233000000,  76.00000,
,,,-00.001232000000,  78.00000,
,,,-00.001231000000,  78.00000,
,,,-00.001230000000,  78.00000,
,,,-00.001229000000,  78.00000,
,,,-00.001228000000,  78.00000,
,,,-00.001227000000,  78.00000,
,,,-00.001226000000,  80.00000,
,,,-00.001225000000,  80.00000,
,,,-00.001224000000,  80.00000,
,,,-00.001223000000,  80.00000,
,,,-00.001222000000,  80.00000,
,,,-00.001221000000,  82.00000,
,,,-00.001220000000,  82.00000,
,,,-00.001219000000,  80.00000,
,,,-00.001218000000,  82.00000,
,,,-00.001217000000,  82.00000,
,,,-00.001216000000,  82.00000,
,,,-00.001215000000,  80.00000,
,,,-00.001214000000,  80.00000,
,,,-00.001213000000,  78.00000,
,,,-00.001212000000,  78.00000,
,,,-00.001211000000,  78.00000,
,,,-00.001210000000,  78.00000,
,,,-00.001209000000,  76.00000,
,,,-00.001208000000,  76.00000,
,,,-00.001207000000,  76.00000,
,,,-00.001206000000,  76.00000,
,,,-00.001205000000,  78.00000,
,,,-00.001204000000,  78.00000,
,,,-00.001203000000,  76.00000,
,,,-00.001202000000,  76.00000,
,,,-00.001201000000,  76.00000,
,,,-00.001200000000,  74.00000,
,,,-00.001199000000,  78.00000,
,,,-00.001198000000,  76.00000,
,,,-00.001197000000,  76.00000,
,,,-00.001196000000,  76.00000,
,,,-00.001195000000,  74.00000,
,,,-00.001194000000,  74.00000,
,,,-00.001193000000,  72.00000,
,,,-00.001192000000,  72.00000,
,,,-00.001191000000,  70.00000,
,,,-00.001190000000,  68.00000,
,,,-00.001189000000,  68.00000,
,,,-00.001188000000,  68.00000,
,,,-00.001187000000,  66.00000,
,,,-00.001186000000,  66.00000,
,,,-00.001185000000,  66.00000,
,,,-00.001184000000,  64.00000,
,,,-00.001183000000,  64.00000,
,,,-00.001182000000,  64.00000,
,,,-00.001181000000,  62.00000,
,,,-00.001180000000,  62.00000,
,,,-00.001179000000,  60.00000,
,,,-00.001178000000,  60.00000,
,,,-00.001177000000,  58.00000,
,,,-00.001176000000,  58.00000,
,,,-00.001175000000,  58.00000,
,,,-00.001174000000,  56.00000,
,,,-00.001173000000,  56.00000,
,,,-00.001172000000,  54.00000,
,,,-00.001171000000,  54.00000,
,,,-00.001170000000,  54.00000,
,,,-00.001169000000,  54.00000,
,,,-00.001168000000,  54.00000,
,,,-00.001167000000,  52.00000,
,,,-00.001166000000,  52.00000,
,,,-00.001165000000,  52.00000,
,,,-00.001164000000,  52.00000,
,,,-00.001163000000,  52.00000,
,,,-00.001162000000,  52.00000,
,,,-00.001161000000,  52.00000,
,,,-00.001160000000,  54.00000,
,,,-00.001159000000,  52.00000,
,,,-00.001158000000,  52.00000,
,,,-00.001157000000,  54.00000,
,,,-00.001156000000,  54.00000,
,,,-00.001155000000,  54.00000,
,,,-00.001154000000,  56.00000,
,,,-00.001153000000,  56.00000,
,,,-00.001152000000,  56.00000,
,,,-00.001151000000,  56.00000,
,,,-00.001150000000,  56.00000,
,,,-00.001149000000,  58.00000,
,,,-00.001148000000,  58.00000,
,,,-00.001147000000,  58.00000,
,,,-00.001146000000,  58.00000,
,,,-00.001145000000,  58.00000,
,,,-00.001144000000,  58.00000,
,,,-00.001143000000,  58.00000,
,,,-00.001142000000,  58.00000,
,,,-00.001141000000,  58.00000,
,,,-00.001140000000,  58.00000,
,,,-00.001139000000,  58.00000,
,,,-00.001138000000,  58.00000,
,,,-00.001137000000,  58.00000,
,,,-00.001136000000,  56.00000,
,,,-00.001135000000,  56.00000,
,,,-00.001134000000,  56.00000,
,,,-00.001133000000,  56.00000,
,,,-00.001132000000,  56.00000,
,,,-00.001131000000,  56.00000,
,,,-00.001130000000,  56.00000,
,,,-00.001129000000,  54.00000,
,,,-00.001128000000,  56.00000,
,,,-00.001127000000,  56.00000,
,,,-00.001126000000,  56.00000,
,,,-00.001125000000,  58.00000,
,,,-00.001124000000,  58.00000,
,,,-00.001123000000,  58.00000,
,,,-00.001122000000,  58.00000,
,,,-00.001121000000,  56.00000,
,,,-00.001120000000,  56.00000,
,,,-00.001119000000,  56.00000,
,,,-00.001118000000,  56.00000,
,,,-00.001117000000,  56.00000,
,,,-00.001116000000,  54.00000,
,,,-00.001115000000,  54.00000,
,,,-00.001114000000,  52.00000,
,,,-00.001113000000,  54.00000,
,,,-00.001112000000,  54.00000,
,,,-00.001111000000,  54.00000,
,,,-00.001110000000,  54.00000,
,,,-00.001109000000,  54.00000,
,,,-00.001108000000,  54.00000,
,,,-00.001107000000,  54.00000,
,,,-00.001106000000,  56.00000,
,,,-00.001105000000,  54.00000,
,,,-00.001104000000,  54.00000,
,,,-00.001103000000,  56.00000,
,,,-00.001102000000,  56.00000,
,,,-00.001101000000,  56.00000,
,,,-00.001100000000,  56.00000,
,,,-00.001099000000,  58.00000,
,,,-00.001098000000,  58.00000,
,,,-00.001097000000,  58.00000,
,,,-00.001096000000,  58.00000,
,,,-00.001095000000,  58.00000,
,,,-00.001094000000,  58.00000,
,,,-00.001093000000,  60.00000,
,,,-00.001092000000,  58.00000,
,,,-00.001091000000,  58.00000,
,,,-00.001090000000,  58.00000,
,,,-00.001089000000,  58.00000,
,,,-00.001088000000,  58.00000,
,,,-00.001087000000,  58.00000,
,,,-00.001086000000,  58.00000,
,,,-00.001085000000,  58.00000,
,,,-00.001084000000,  56.00000,
,,,-00.001083000000,  56.00000,
,,,-00.001082000000,  56.00000,
,,,-00.001081000000,  56.00000,
,,,-00.001080000000,  56.00000,
,,,-00.001079000000,  56.00000,
,,,-00.001078000000,  56.00000,
,,,-00.001077000000,  56.00000,
,,,-00.001076000000,  56.00000,
,,,-00.001075000000,  56.00000,
,,,-00.001074000000,  56.00000,
,,,-00.001073000000,  56.00000,
,,,-00.001072000000,  56.00000,
,,,-00.001071000000,  54.00000,
,,,-00.001070000000,  56.00000,
,,,-00.001069000000,  54.00000,
,,,-00.001068000000,  54.00000,
,,,-00.001067000000,  54.00000,
,,,-00.001066000000,  54.00000,
,,,-00.001065000000,  54.00000,
,,,-00.001064000000,  54.00000,
,,,-00.001063000000,  54.00000,
,,,-00.001062000000,  54.00000,
,,,-00.001061000000,  54.00000,
,,,-00.001060000000,  54.00000,
,,,-00.001059000000,  54.00000,
,,,-00.001058000000,  54.00000,
,,,-00.001057000000,  54.00000,
,,,-00.001056000000,  54.00000,
,,,-00.001055000000,  54.00000,
,,,-00.001054000000,  54.00000,
